album,,sentiment,album
Graduation,you don't see just how fly my style is.,-0.4000000059604645,Graduation
Graduation,you don't see just how wild the crowd is.,-0.20000000298023224,Graduation
Graduation,'cause my dior got me more model head.,0.4000000059604645,Graduation
Graduation,].,0.10000000149011612,Graduation
Graduation,and bow so hard until your knees hit your forehead.,-0.10000000149011612,Graduation
Graduation,"and i don't practice and i don't lack shit. and you can get buried, suck my bat, bitch. .",-0.800000011920929,Graduation
Graduation,and i'm doing pretty hood in my pink polo.,0.20000000298023224,Graduation
Graduation,"and me, i'm mr.",0.0,Graduation
Graduation,and my drink's still pinker than the easter rabbit. and i'm still cole like keyshia's family.,0.699999988079071,Graduation
Graduation,and the flow just hit code red.,-0.4000000059604645,Graduation
Graduation,"ask for it i did it, that asshole done did it.",0.0,Graduation
Graduation,"became the hood favorite, i can't even explain it, i surprise myself too. . .",0.8999999761581421,Graduation
Graduation,but i'm doing pretty good as far as geniuses go.,0.699999988079071,Graduation
Graduation,but if you play crazy you be sleeping with daisies.,-0.6000000238418579,Graduation
Graduation,"but my head's so big you can't sit behind me. . . life of a don, lights keep glowing.",0.0,Graduation
Graduation,but only i could come up with some shit like this.,-0.800000011920929,Graduation
Graduation,coming in the club with that fresh shit on.,-0.20000000298023224,Graduation
Graduation,dude!,0.0,Graduation
Graduation,"fresh off the plane, konnichiwa, bitches.",0.4000000059604645,Graduation
Graduation,"ha-ha-hum, and here's another hit, barry bonds",0.4000000059604645,Graduation
Graduation,hey mr.,0.0,Graduation
Graduation,i don't front and i don't go backwards.,-0.6000000238418579,Graduation
Graduation,"i don't need writers, i might bounce ideas.",-0.6000000238418579,Graduation
Graduation,i done played the underdog my whole career.,-0.10000000149011612,Graduation
Graduation,"i'm all about my franklins, lincolns and reagans.",0.0,Graduation
Graduation,"i'm high up on the line, you could get behind me.",-0.30000001192092896,Graduation
Graduation,"i'm insulted, you should go 'head.",-0.800000011920929,Graduation
Graduation,i'm so bright not shady.,0.20000000298023224,Graduation
Graduation,i'm so fucking good like i'm sleeping with meagan.,0.800000011920929,Graduation
Graduation,"i'm such a hay-vic, oops i meant ""havoc"".",-0.30000001192092896,Graduation
Graduation,"i've been a very good sport, haven't i, this year.",0.4000000059604645,Graduation
Graduation,ice in my teeth so refrigerated.,0.0,Graduation
Graduation,it's what you all been waiting for ain't it?.,-0.30000001192092896,Graduation
Graduation,"life of a don, lights keep glowing.",0.800000011920929,Graduation
Graduation,my teeth and my ice so white like shady.,-0.800000011920929,Graduation
Graduation,"nigga please, how you gonna say i ain't no lo-head?.",-0.4000000059604645,Graduation
Graduation,"oops, i meant ""have them,"" i'm so crazy.",-0.30000001192092896,Graduation
Graduation,"stove on my waist turn beef to patties. and i ate it cause i'm so avid, no homo.",-0.10000000149011612,Graduation
Graduation,"talked it then he lived it, spit it then he shit it.",-0.800000011920929,Graduation
Graduation,"they say ""he going crazy and we seen this before"".",-0.5,Graduation
Graduation,"they want something new, so let's get reacquainted.",-0.5,Graduation
Graduation,"top 5 mcs, you ain't gotta remind me.",0.4000000059604645,Graduation
Graduation,top 5 mcs: you gotta rewind me.,0.699999988079071,Graduation
Graduation,"turn around another plane, my passport on pivot.",0.0,Graduation
Graduation,"uh-uh-hum, and here's another hit, barry bonds. . .",0.10000000149011612,Graduation
Graduation,we outta here baby!.,0.0,Graduation
Graduation,we outta here baby!. . .,-0.10000000149011612,Graduation
Graduation,we outta here baby!. . . .,-0.10000000149011612,Graduation
Graduation,"weezy baby, yeah. . .",0.699999988079071,Graduation
Graduation,west we so outta here baby.,-0.6000000238418579,Graduation
Graduation,"wha, wha, we outta here baby!.",0.10000000149011612,Graduation
Graduation,"what people pay paper for damn it, they can't stand it.",-0.800000011920929,Graduation
Graduation,"whenever they make them, i shall hayve them.",0.0,Graduation
Graduation,with something crazy on my arm.,-0.800000011920929,Graduation
Graduation,"yeah, yeah, we outta here baby!.",0.4000000059604645,Graduation
Jesus is King,but we'll get through it because of your love.,0.699999988079071,Jesus is King
Jesus is King,"either way, we crash like water.",-0.6000000238418579,Jesus is King
Jesus is King,high as the sun come out.,0.0,Jesus is King
Jesus is King,i promise i'm not hiding anything.,-0.10000000149011612,Jesus is King
Jesus is King,it's water.,-0.30000001192092896,Jesus is King
Jesus is King,jesus is our rock.,0.699999988079071,Jesus is King
Jesus is King,jesus is our safe.,0.4000000059604645,Jesus is King
Jesus is King,"jesus, clean the music.",0.4000000059604645,Jesus is King
Jesus is King,"jesus, flow through us.",0.0,Jesus is King
Jesus is King,"jesus, give us grace.",-0.20000000298023224,Jesus is King
Jesus is King,"jesus, give us strength.",0.0,Jesus is King
Jesus is King,"jesus, give us wealth.",0.10000000149011612,Jesus is King
Jesus is King,"jesus, heal the bruises.",0.30000001192092896,Jesus is King
Jesus is King,"jesus, help us live.",0.20000000298023224,Jesus is King
Jesus is King,"jesus, keep us safe. . . clean us like the rain in spring.",0.6000000238418579,Jesus is King
Jesus is King,"jesus, make us well.",0.4000000059604645,Jesus is King
Jesus is King,"jesus, please forgive.",-0.10000000149011612,Jesus is King
Jesus is King,"jesus, please heal.",-0.4000000059604645,Jesus is King
Jesus is King,"jesus, please help.",-0.6000000238418579,Jesus is King
Jesus is King,"jesus, please reveal.",-0.4000000059604645,Jesus is King
Jesus is King,"jesus, please use us.",0.0,Jesus is King
Jesus is King,let your light reflect on me.,-0.10000000149011612,Jesus is King
Jesus is King,like a newborn daughter. .,0.0,Jesus is King
Jesus is King,like a newborn daughter. . .,0.0,Jesus is King
Jesus is King,"plannin'. bootin'. plannin'. movin'. plannin'. tubin', there.",0.0,Jesus is King
Jesus is King,pure as water.,0.10000000149011612,Jesus is King
Jesus is King,"so, so well.",0.800000011920929,Jesus is King
Jesus is King,"so, so.",-0.10000000149011612,Jesus is King
Jesus is King,take the chlorine out our conversation.,-0.30000001192092896,Jesus is King
Jesus is King,the storm may come.,-0.20000000298023224,Jesus is King
Jesus is King,we are water.,-0.20000000298023224,Jesus is King
Jesus is King,we are water. .,-0.30000001192092896,Jesus is King
Jesus is King,"we like water, mmh.",0.4000000059604645,Jesus is King
Jesus is King,we like water.,0.5,Jesus is King
Jesus is King,"well, right.",0.20000000298023224,Jesus is King
Jesus is King,"well, well",0.5,Jesus is King
Jesus is King,"well, well. . . clean us like the rain in spring.",0.6000000238418579,Jesus is King
Jesus is King,your love's water.,0.6000000238418579,Jesus is King
Jesus is King,ask for advice and they dissed him. said i'm finna do a gospel album.,0.10000000149011612,Jesus is King
Jesus is King,"but i have a request, you see.",0.0,Jesus is King
Jesus is King,but if i try to lead you to jesus.,-0.699999988079071,Jesus is King
Jesus is King,"change, he ain't really different. he ain't even try to get permission.",-0.6000000238418579,Jesus is King
Jesus is King,"cut out all the lights, he the light.",-0.10000000149011612,Jesus is King
Jesus is King,"don't throw me up, lay your hands on me.",-0.6000000238418579,Jesus is King
Jesus is King,feelin' like nobody love me.,-0.5,Jesus is King
Jesus is King,from the love of religion.,-0.10000000149011612,Jesus is King
Jesus is King,"got pulled over, see the brights.",-0.4000000059604645,Jesus is King
Jesus is King,hand 'em.,0.4000000059604645,Jesus is King
Jesus is King,"hands on, hands up.",0.8999999761581421,Jesus is King
Jesus is King,"hands on, yeah, hands on",0.8999999761581421,Jesus is King
Jesus is King,"hands on, yeah, hands on.",0.8999999761581421,Jesus is King
Jesus is King,"hands up high, hands on, hands on.",0.800000011920929,Jesus is King
Jesus is King,"hands on, yeah, hands on.",0.8999999761581421,Jesus is King
Jesus is King,"hold it down, all fallen down.",-0.800000011920929,Jesus is King
Jesus is King,hold myself on death.,-0.5,Jesus is King
Jesus is King,"i can feel it when i write, point of livin' in the right.",0.4000000059604645,Jesus is King
Jesus is King,i deserve all the criticism you got.,0.20000000298023224,Jesus is King
Jesus is King,i was never new 'til i knew of.,0.10000000149011612,Jesus is King
Jesus is King,i'm not tryna lead you to visas.,-0.800000011920929,Jesus is King
Jesus is King,i've been working for you my whole life.,0.5,Jesus is King
Jesus is King,"if that's all the love you have, that's all you got.",-0.4000000059604645,Jesus is King
Jesus is King,"if they only see the wrongs, never listen to the songs.",-0.800000011920929,Jesus is King
Jesus is King,"in your face, the reason.",-0.6000000238418579,Jesus is King
Jesus is King,it's so hard to get along if they only see the slight.,-0.699999988079071,Jesus is King
Jesus is King,"just to listen is a fight, but you booked me for the fight.",-0.699999988079071,Jesus is King
Jesus is King,made a left when i should've made a right.,-0.699999988079071,Jesus is King
Jesus is King,make it feel like nobody love me.,-0.699999988079071,Jesus is King
Jesus is King,make it seem like nobody love me.,-0.800000011920929,Jesus is King
Jesus is King,make you feel alone in the dark and you'll never see the light.,0.5,Jesus is King
Jesus is King,"man, you're never seein' home and you never see the domes.",-0.5,Jesus is King
Jesus is King,nothing worse than a hypocrite.,-0.800000011920929,Jesus is King
Jesus is King,only halfway read ephesians.,-0.4000000059604645,Jesus is King
Jesus is King,"only if they knew what i knew, uh.",-0.5,Jesus is King
Jesus is King,"please, pray for me.",-0.10000000149011612,Jesus is King
Jesus is King,somebody pray for me.,0.10000000149011612,Jesus is King
Jesus is King,the true and living god.,0.699999988079071,Jesus is King
Jesus is King,they'll be the first one to judge me.,-0.30000001192092896,Jesus is King
Jesus is King,"thirteenth amendment, three strikes.",0.0,Jesus is King
Jesus is King,"to sing of change, you think i'm joking. to praise his name, you ask what i'm smoking.",-0.30000001192092896,Jesus is King
Jesus is King,told god last time on life.,-0.20000000298023224,Jesus is King
Jesus is King,told people god was my mission.,-0.20000000298023224,Jesus is King
Jesus is King,told the devil that i'm going on a strike.,-0.6000000238418579,Jesus is King
Jesus is King,"told the devil when i see him, on sight.",-0.6000000238418579,Jesus is King
Jesus is King,"true and living god, yeshua.",0.699999988079071,Jesus is King
Jesus is King,we get called halfway believers.,-0.20000000298023224,Jesus is King
Jesus is King,what have you been hearin' from the christians?.,-0.20000000298023224,Jesus is King
Jesus is King,what you doin' on the street at night?.,-0.20000000298023224,Jesus is King
Jesus is King,wonder if they're gonna read your rights.,-0.699999988079071,Jesus is King
Jesus is King,"yes, i understand your reluctancy, yeah.",0.5,Jesus is King
Jesus is King,"all my idols, let 'em go.",0.6000000238418579,Jesus is King
Jesus is King,all the captives are forgiven.,0.5,Jesus is King
Jesus is King,"all the demons, let 'em know.",-0.5,Jesus is King
